instance	true	probability	assigned	uid	uname	forum	title	content	UserInfo_FollowCount	UserInfo_FollowedCount	UserInfo_FollowFollowedRatio	UserInfo_RegTime	UserInfo_HasMobile	UserInfo_HasBirth	UserInfo_HasSex	UserInfo_IsMale	UserInfo_IsFemale	UserInfo_IsGroupOwner	UserInfo_MaxLevel	UserInfo_FourmNum	UserInfo_LevelMean	UserInfo_LevelVar	UserInfo_NowLevel	UserInfo_UnamePattern0	UserInfo_UnamePattern1	UserInfo_UnamePattern2	UserInfo_UnameIsEnNum	UserInfo_IsQQName	ForumInfo_ForumInfo	ForumInfo_Level2Info	ForumInfo_Level1Info	ForumInfo_RankInfo	ForumInfo_RankMean	ForumInfo_RankVar	ForumInfo_NowRank	ForumInfo_FormTitleMatchRatio	ForumInfo_Level1Name0	ForumInfo_Level1Name1	ForumInfo_Level1Name2	ForumInfo_Level1Name3	ForumInfo_Level1Name4	ForumInfo_Level1Name5	ForumInfo_Level1Name6	ForumInfo_Level1Name7	ForumInfo_Level1Name8	ForumInfo_Level1Name9	ForumInfo_Level1Name10	ForumInfo_Level1Name11	ForumInfo_Level1Name12	ForumInfo_Level1Name13	ForumInfo_Level1Name14	ForumInfo_Level1Name15	ForumInfo_Level1Name16	ForumInfo_Level1Name17	ForumInfo_Level1Name18	ForumInfo_Level1Name19	ForumInfo_Level1Name20	ForumInfo_Level1Name21	ForumInfo_Level1Name22	ForumInfo_Level1Name23	ForumInfo_Level1Name24	ForumInfo_Level1Name25	ForumInfo_Level1Name26	ForumInfo_Level1Name27	ForumInfo_Level1Name28	ContentSim_AvgSimByThread1	ContentSim_AvgSimByForum	ContentSim_AvgSimByThread2	ContentSim_Top2ContentsSim	TitleSim_AvgSimByThread	TitleSim_AvgSimByForum	TitleSim_Top2TitleSim	RepeatString_TextLengthMean	RepeatString_TextLengthVar	RepeatString_TextCnLengthMean	RepeatString_TextCnLengthVar	RepeatString_NowLength	RepeatString_NowCnLength	RepeatString_NowCnRatio	RepeatString_CnRatio	RepeatString_ThreadTextLengthMean	RepeatString_ThreadTextLengthVar	RepeatString_ReplyTextLengthMean	RepeatString_ReplyTextLengthVar	UrlWeight_NowUrlScore	UrlWeight_NowHasVideo	UrlWeight_NowHasEmail	UrlWeight_NowHasPic	UrlWeight_UrlScoreAvg	UrlWeight_UrlScoreAvgMultTextLength	UrlWeight_UrlScoreMin	UrlWeight_UrlScoreMax	UrlWeight_UrlRatio	UrlWeight_PicRatio	UrlWeight_PicRatioMultTextLength	UrlWeight_EmailRatio	UrlWeight_VideoRatio	UrlWeight_VideoRatioMultTextLength	UrlWeight_AnyRatio	UrlWeight_AnyRatioMultTextLength	UrlWeight_UniqueUrlRatio	UrlWeight_UniquePicRatio	UrlWeight_UniqueVideoRatio	NumberWeight_NumRatio	NumberWeight_UniqueNumRatio	NumberWeight_DeformNumRatio	UnusualChar_	UnusualCn_UnusualCnPostsRatio	UnusualCn_UnusualCnRatio	DictMatch_WhiteTitleRatio	DictMatch_NowBlackTitleCount	DictMatch_NowGrayTitleCount	DictMatch_NowBlackTitleCount2	DictMatch_NowGrayTitleCount2	DictMatch_NowBlackContentCount	DictMatch_NowGrayContentCount	DictMatch_NowBlackContentCount2	DictMatch_NowGrayContentCount2	DictMatch_BlackTitleRatio	DictMatch_GrayTitleRatio	DictMatch_BlackTitleRatio2	DictMatch_GrayTitleRatio2	DictMatch_BlackContentPerPost	DictMatch_GrayContentPerPost	DictMatch_BlackContentPerPost2	DictMatch_GrayContentPerPost2	DictMatch_TitleModifyRatio	DictMatch_ContentModifyRatio	LanguageModel_NowLmScore	LanguageModel_NowFirstLmScore	LanguageModel_NowLastLmScore	LanguageModel_LmScoreAvg	LanguageModel_FirstLmScoreAvg	LanguageModel_LastLmScoreAvg	LanguageModel_BadLmScoreAvg	LanguageModel_BadFirstLmScoreAvg	LanguageModel_BadLastLmScoreAvg	LTrate_TrateNum	LTrate_NowTrateScore	LTrate_NowThreadTrateScore	LTrate_NowReplyTrateScore	LTrate_TrateMean	LTrate_TrateVar	LTrate_ThreadTrateMean	LTrate_ThreadTrateVar	LTrate_ReplyTrateMean	LTrate_ReplyTrateVar	LTrate_Bukets0	LTrate_Bukets1	LTrate_Bukets2	LTrate_Bukets3	LTrate_TBukets0	LTrate_TBukets1	LTrate_TBukets2	LTrate_TBukets3	LTrate_PBukets0	LTrate_PBukets1	LTrate_PBukets2	LTrate_PBukets3	LTrate_TrateMean2	LTrate_TrateMean3	LTrate_TrateMean4	LTrate_TrateMean5	IPInfo_RecentLocs	IPInfo_RecentIps	IPInfo_RecentIpPrefix3	IPInfo_RecentIpPrefix2	IPInfo_RecentIpPrefix1	IPInfo_LocChanges	IPInfo_IpChanges	IPInfo_IpPrefix3Changes	IPInfo_IpPrefix2Changes	IPInfo_IpPrefix1Changes	IPInfo_ForeignIpRatio	MultiReplyTo_MultiReplyTo0	PostReplyRate_ThreadRatio	PostReplyRate_PostsNum	PostReplyRate_ThreadNum	PostReplyRate_UniqeThreadNum	PostReplyRate_UniqeThreadRatio	Time_TimeSpan0	Time_TimeSpan1	Time_TimeSpan2	Time_TimeSpan3	Time_TimeSpan4	Time_TimeSpanAvg	Time_TimeSpanVar	Time_HoursCovered	Time_NowTimeBin	Time_Bins0	Time_Bins1	Time_Bins2	Time_Bins3	Time_Bins4	Time_Bins5	DH_DH0	DH_DH1	DH_DH2	DH_DH3	DH_DH4	Sundry_PostType	Sundry_HistorySize	Sundry_PostsNumLast_1440_Minutes
46193403954	1	0.995361	1	1077583544	angfuxfu25	肇东	肇东 斗＃地.主 送给５１９块,赢到７３３块可 提-款	<img class="BDE_Image" height="444" src="http://imgsrc.baidu.com/forum/pic/item/f3b358b5c9ea15cec8d4	0	0	0	0.693147	0	0	0	0	0	0	1	2	0	0	0	2	0	0	1	0	0.693147	0.693147	0	0.693147	3.53494	0.481013	4.02535	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0454545	0.0454545	0	0.0909091	0.139785	0.139785	0.83871	1.54552	4.77727	1.96591	1.50442	0	2	3	1.16515	6.24129	2.12924	0	0	4.4	0	0	0	4.4	27.4617	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.666667	0	0	0	0	0	0	1	2.5	2.5	2.5	3.10546	3.10546	3.10546	3.10546	3.10546	3.10546	2	-0.18	-0.18	0	0.36	0.5832	0.36	0.5832	-3	0	0	0.5	0.5	0	0	0.5	0.5	0	0	1	0	0	0.36	-0.76	-1.32	-1.656	1	2	2	2	2	1	2	2	2	2	0	0	0.333333	2	2	2	1	0	0	0	0	0	2.5	5.75	0.5	3	0	0	0	1	0	0	0	0	0	0	1	1	2	2
46193778232	1	0.999005	1	1077580082	tluygyun11	天堂2	天堂2 斗＃地.主 送给127块,赢到186块可 提-..	<img class="BDE_Image" height="444" src="http://imgsrc.baidu.com/forum/pic/item/ecf53bc79f3df8dc6fc1	0	0	0	1.09861	0	0	0	0	0	0	1	3	0	0	0	2	0	0	1	0	1.09861	0.636514	0.636514	0.636514	3.54541	0.447943	3.93183	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	0.666667	0	1	0.239732	0.239732	0.657143	0	0	1.09861	0	0	2	3	2.09861	5.20949	0	0	0	4.4	0	0	0	4.4	22.9217	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.333333	1	0.333333	0	0	0	0	0.25	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	3	-0.08	-0.08	0	-0.106667	0.000533333	-0.106667	0.000533333	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.1	-0.106667	-0.83	-1.264	1	3	3	3	3	1	3	3	3	3	0	0	0.5	3	3	3	1	0	0	0	0	0	2.5	5.75	0.666667	3	0	0	0	1	0	0	0	0	0	0	1	1	3	3
46193818810	1	0.253985	0	1079328737	ok硬膜	穿越火线	回馈新老客户、即日起只需180元神器买一送一、外加10000CF点、欢	<div class="pic_src_wrapper"><img class="BDE_Image" src="http://imgsrc.baidu.com/forum/pic/item/3eb6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	1	0	0	0	0	0	0	3.93183	0	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	0	1	1.64792	5.43127	1.56775	4.91566	26	22	0.851852	0.969723	5.53635	0.330404	0	0	4.4	0	0	1	4.4	24.3599	4.4	4.4	0	0.333333	1.84545	0	0	0	0.333333	1.84545	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	-1.42	-1.42	0	-1.42	0	-1.42	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.42	-1.94667	-2.21	-2.368	1	1	1	1	1	1	1	1	1	1	0	0	0.333333	2	2	2	1	0	0	0	0	0	2.5	5.75	0.5	3	0	0	0	1	0	0	0	0	0	0	1	1	2	2
46193869136	1	0.858424	1	1079289428	僚机非机	学习	【资料】高学历那里找	代考各种学历自考证书，专科、专升本、高中/中专升本科，有意向者请联系电话：   ，QQ：2060504254 <br><br	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	0	0	1.38629	1.38629	1.03972	1.38629	5.33843	8.57763	1.94591	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.671296	0.671296	0.5	1	0.0735632	0.0735632	0.241379	4.74851	0.0824698	4.40798	0.0935253	147	106	0.722973	0.940762	4.81441	0.0909561	0	0	4.4	0	0	0	4.4	21.1834	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.666667	0.5	0	0	0	0	0	0	0	0	0	0	0.00625	0	0.0125	0	0.25	0	0.25	0	0.695832	0	1.39166	1	0.5	2.33509	3.17175	2.52456	2.42008	2.42008	2.42008	2.42008	3.17175	2.57106	4	-0.62	-0.62	0	-0.07	0.3084	-0.07	0.3084	-3	0	0	0.5	0.5	0	0	0.5	0.5	0	0	1	0	0	-0.54	-0.266667	-0.07	-0.656	1	1	1	1	1	1	1	1	1	1	0	0	0.666667	4	4	4	1	0	0	0	0	0	2.5	5.75	0.5	3	0	0	0	1	0	0	0	0	0	0	1	1	4	4
46193935493	1	0.998732	1	715151166	我怀念的wy	淘宝联盟	比米赚更赚钱的手机软件T_T	《蚁族》，好玩又赚钱。下载体验《蚁族》，开始您的手机创业生涯吧！ <a href="http://www.yi-zu.com/clien	1.79176	1.38629	0.405465	6.32972	1	0	1	0	1	2	9	10	0	0	0	1	2	2	0	0	1.0889	1.0889	1.0889	1.0889	4.91762	3.79596	5.31321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.447155	0.447155	0.1	0.151515	0.506316	0.415746	0.131579	3.63149	0.52373	3.34182	0.612439	69	48	0.7	0.937456	4.54895	0.588948	3.71841	0.873621	2.815	0	0	0	3.766	17.1313	1.23	4.4	0.1	0.2	0.90979	0	0	0	0.2	0.90979	1	1	1	0.6	0.166667	0	0.315789	0	0.030303	0	1	1	1	1	0.00546448	0.00546448	0.00546448	0.00546448	0.1	0.4	0.1	0.4	0.215913	1.7273	0.215913	1.7273	1	1	2.71096	3.2363	2.82236	2.96459	2.96459	2.96459	3.47183	3.58952	3.52032	10	0.28	0.28	0	-0.702	0.196484	-0.463333	0.168867	-1.06	0.0232	0	0.9	0.1	0	0	0.833333	0.166667	0	0	1	0	0	-0.17	-0.486667	-0.47	-0.496	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.6	10	6	10	1.66667	0	0	0	0	0	2.5	5.75	0.4	5	0.4	0.3	0	0.1	0	0.2	0	0	0	0	1	1	10	10
46194014609	1	0.99654	1	1077601113	liaoliaopanj	合肥	合肥斗＃地.主 送给176块,赢到198块可 提-..	<img class="BDE_Image" height="444" src="http://imgsrc.baidu.com/forum/pic/item/b00a90ef76c6a7ef02cd	0	0	0	0.693147	0	0	0	0	0	0	1	2	0	0	0	2	2	2	0	0	0.693147	0.693147	0	0.693147	6.24787	25.0606	9.78768	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	0.166667	0	0.333333	0.111111	0.111111	0.666667	0	0	1.52226	0.358957	0	6	7	2.52226	5.21492	5.90749e-05	0	0	4.4	0	0	0	4.4	22.9457	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.666667	0	0	0	0	0	0	1	4.51398	4.51398	4.51398	3.50699	3.50699	3.50699	3.50699	3.50699	3.50699	2	-0.08	-0.08	0	-0.09	0.0002	-0.09	0.0002	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.09	-1.06	-1.545	-1.836	1	2	2	1	1	1	2	2	1	1	0	0	0.333333	2	2	2	1	0	0	0	0	0	2.5	5.75	0.5	3	0	0	0	1	0	0	0	0	0	0	1	1	2	2
46194021989	1	0.962438	1	1079316747	steryue18	商丘师范学院	武汉JAVA/android培训最优选择--传智播客武汉分校！	传智播客落户大武汉！专注IT培训8年，专业和品质赢得更多信赖！直营分校+最火的JAVAEE+Android课程+业界最	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	2	0	0	1	0	2.30259	0	0	0	9.59124	1.16022e-06	9.59179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0.9	1	1.5	1.5	1	5.56452	8.76512e-31	5.35186	8.76512e-31	260	210	0.808429	0.967604	5.82008	8.76512e-31	0	0	3.105	0	0	0	3.364	19.5788	1.81	4.4	1	0	0	0	0	0	0	0	0.1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.52244	3.86027	3.34414	2.52244	2.52244	2.52244	2.52244	3.86027	3.34414	10	0.22	0.22	0	0.22	0	0.22	0	-3	0	0	0	1	0	0	0	1	0	0	1	0	0	0.22	0.22	0.22	0.22	1	1	1	1	1	1	1	1	1	1	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	1	1	10	10
46194249307	1	0.419591	0	924128887	剑指天震苍穹	傲视天地	◇02-18◆麻烦各位家长了	各位家长：如果你们女儿是在校大学生，并吵着闹着说13号要返校，请一定要阻止！2月14是元宵节，如果让她回	0	0	0	5.20949	0	0	0	0	0	0	2	10	0	0	0	1	1	1	0	0	2.30259	0	0	1.22061	6.21557	3.48367	3.49651	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.534814	0.534814	0.1	0.532468	0.154378	0.154378	0.133333	5.20344	0.106132	5.04225	0.124298	227	198	0.872807	0.974016	5.86981	0.0286842	0	0	4.4	0	0	1	4.4	25.8272	4.4	4.4	0	1	5.86981	0	0	0	1	5.86981	1	1	1	0	1	0	0	0	0.0451807	0	0	0	0	0	0	0	0	0	0.1	0	0.1	0	0.161201	0.161201	0.161201	0.161201	1	1	2.09095	2.09222	2.74094	2.2076	2.2076	2.2076	2.33029	2.68212	2.87191	10	-1.04	-1.04	0	-1.422	0.242351	-1.422	0.242351	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.33	-1.34667	-1.435	-1.248	1	1	1	1	1	1	1	1	1	1	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.3	3	0	0	0	1	0	0	0	0	0	0	1	1	10	10
46194398234	1	0.99599	1	771548319	老去的旧時光	炫舞账号交易	▄【┻┳═一···＠张凯露，你婊。子妈死了 ▄【┻┳═一···	▄【┻┳═一···＠张凯露，你婊。子妈死了 ▄【┻┳═一···	1.94591	1.79176	0.154151	6.15698	1	0	1	1	0	0	8	10	0	0	0	1	1	1	0	0	0.673012	0.673012	0.673012	0.673012	5.96628	6.89836	9.01797	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806897	0.806897	0.8	1	1.3547	0.0213675	1	4.04875	0.00285885	2.95413	0.0243663	60	22	0.377049	0.783189	4.05525	0.00382729	0	0	4.4	0	0	0	4.4	17.8431	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3.21559	3.1057	3.34289	3.5699	3.5699	3.5699	3.8061	3.8061	3.8061	10	-2.2	-2.2	0	-1.384	0.493227	-1.384	0.493227	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.2	-2.2	-2.2	-1.928	5	7	7	7	7	6	7	7	7	7	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	2.31481e-05	1	10	10
46194532387	1	0.997358	1	1078985767	jalxxsr30498	滦县	滦县 斗＃地.主 送给３１７块,赢到４１５块可 提-款	<img class="BDE_Image" height="444" src="http://imgsrc.baidu.com/forum/pic/item/ca3b06e93901213f7b28	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0	0	1	0	1.09861	1.09861	0	0.636514	3.20514	1.19866	3.73767	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363636	0.363636	0	1	0.259804	0.259804	0.764706	1.03035	3.18485	1.67681	1.00295	0	2	3	1.3184	5.89735	1.41949	0	0	4.4	0	0	0	4.4	25.9484	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2.5	2.5	2.5	2.90364	2.90364	2.90364	2.90364	2.90364	2.90364	3	-0.18	-0.18	0	0.193333	0.396133	0.193333	0.396133	-3	0	0	0.666667	0.333333	0	0	0.666667	0.333333	0	0	1	0	0	-0.17	0.193333	-0.605	-1.084	1	3	3	3	2	1	3	3	3	2	0	0	0.5	3	3	3	1	0	0	0	0	0	2.5	5.75	0.666667	3	0	0	0	1	0	0	0	0	0	0	1	1	3	3
46195002771	1	0.989598	1	1075668673	byjtiam09373	苍井空	分享收藏多年少女系列资源全套，鲁得好爽	yun.baidu.com/s/1hq3JYba<br><br>【自己手动复制下开吧】<br><br><img class="BDE_Image" height="372" sr	0	0	0	1.60944	0	0	0	0	0	0	2	10	2	0	2	2	0	0	1	0	0.673012	0	0	0.673012	5.59045	4.58504	3.93183	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479867	0.479867	0	0.291667	1.26829	1.16667	0	4.34367	0.750584	4.09574	0.742563	46	18	0.404255	0.953603	5.51745	0	4.4389	0.792541	4.4	0	0	0	4.4	24.2768	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0.315789	0	0.0743243	0	0	0	0	0	0.00401606	0	0	0	0	0	0	0	0.187137	0.374275	0	0.374275	1	1.5	2.64376	2.64376	2.64376	2.38546	2.38546	2.38546	2.55256	2.92018	2.79059	10	-0.08	-0.08	0	-0.482	0.04164	-0.08	0	-0.526667	0.0244	0	1	0	0	0	1	0	0	0	1	0	0	-0.2	-0.3	-0.355	-0.348	1	10	10	2	2	1	10	10	5	5	0	0.00996016	0.1	10	1	3	3	0	0	0	0	0	2.5	5.75	0.3	2	0	0	0.7	0.3	0	0	0	0	0	0	1	1	10	10
46195408370	1	0.470226	0	1069169488	必中跟我打彩	双色球	大师017期双色球推荐两注6加1号码，必中5加1本期，亏钱的人必看	加我左边的图形上的号码	0	0	0	2.48491	0	0	0	0	0	0	4	10	2.4	4.26667	4	1	1	1	0	0	0.897946	0.610864	0.610864	0.500402	3.76367	0.125674	3.93183	0.6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0	0.919988	0.331173	0	0.627099	1.74779	0.627099	1.74779	22	22	1	1	3.13549	0	4.94164	9.01555e-31	4.4	0	0	0	4.4	13.7962	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0.0434783	0	0.0434783	0	0	0	0	0	1.22918	0	1.22918	1	1	2.3312	2.59743	2.16148	2.46624	2.46624	2.46624	2.5	2.53897	2.5	10	-1.48	-1.48	0	-1.19	0.0244667	-1.46	0.0008	-1.1225	0.00530714	0	1	0	0	0	1	0	0	0	1	0	0	-1.34	-1.37333	-1.285	-1.26	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.2	10	2	7	3.5	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	1	1	10	10
46195600926	1	0.945054	1	991200629	儒雅的搞不懂	手表	2014年创业项目汇总，不来看看？	2014年是创业的一年 实现您的中国梦<br>下面的项目都是经过市场检验，绝对赚钱的项目<br>留QQ 先送您资料看	0	0	0	4.36945	1	0	0	0	0	1	7	10	1.4	8.71111	0	1	1	1	0	0	1.60944	1.60944	1.33218	1.22753	3.48909	2.14866	1.79176	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.281049	0.331918	0	0.166667	0.333457	0.333457	0	3.26082	3.2645	3.22861	3.14044	116	102	0.880342	0.992441	6.59687	1.04876	1.90333	0.103648	4.4	0	0	1	4.4	29.0262	4.4	4.4	0	0.4	2.63875	0	0	0	0.4	2.63875	1	1	1	0	1	0	0	0	0.0143885	0	0	0	0	0	0.0033557	0	0.0033557	0.0033557	0	0	0	0	0.234697	0.469393	0.234697	0.938786	1	0.6	2.21095	2.64776	2.27352	2.6625	2.6625	2.6625	3.07692	3.21006	3.13032	10	-0.24	-0.24	0	-1.128	0.129796	-1	0.283467	-1.21333	0.0417067	0	1	0	0	0	1	0	0	0	1	0	0	-0.55	-0.8	-0.965	-1.02	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.4	10	4	6	1.5	0	0	0	0	0	2.5	5.75	0.2	3	0	0	0	1	0	0	0	0	0	0	1	1	10	10
46195770358	1	0.997284	1	1077577211	jilbuhui26	新化	新化 斗＃地.主 送给５１９块,赢到７３３块可 提-款	<img class="BDE_Image" height="444" src="http://imgsrc.baidu.com/forum/pic/item/c2ff78d98d1001e99d8d	0	0	0	1.09861	0	0	0	0	0	0	2	4	0.5	1	2	2	0	0	1	0	1.38629	1.38629	0	0.693147	3.56203	0.3738	3.68888	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522727	0.522727	0	1	0.422978	0.422978	0.794118	0.772761	2.38864	1.53226	0.75221	0	2	3	1.42843	5.72539	1.06462	0	0	4.4	0	0	0	4.4	25.1917	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2.5	2.5	2.5	2.80273	2.80273	2.80273	2.80273	2.80273	2.80273	4	-0.18	-0.18	0	0.095	0.2881	0.095	0.2881	-3	0	0	0.75	0.25	0	0	0.75	0.25	0	0	1	0	0	-0.18	-0.173333	0.095	-0.524	1	4	4	3	2	1	4	4	3	3	0	0	0.666667	4	4	4	1	0	0	0	0	0	2.5	5.75	0.75	3	0	0	0	1	0	0	0	0	0	0	1	1	4	4
46195858861	1	0.654672	1	1073606931	shepbyue20	温岭市职业技术学校	刚起床.病了。新人。无聊	<img class="BDE_Image" width="500" height="375" src="http://imgsrc.baidu.com/forum/pic/item/9990c588	0	0	0	1.94591	0	0	0	0	0	0	4	1	0	0	0	2	0	0	1	0	0	0	0	0	5.23111	0	5.23111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8.75227	0	0	0	4.4	0	0	0	4.4	38.51	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.333333	0	0.333333	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	1	-1.62	-1.62	0	-1.62	0	-1.62	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.31	-2.54	-2.655	-2.724	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	3	0	0	0	1	0	0	0	0	0	0	1	1	1	1
46196092575	1	0.962491	1	837479173	米米鱼77	90后	你懂得	<a href="http://391491.pp3.us" target="_blank">http://391491.pp3.us</a>	0.693147	0	0.693147	5.78074	1	0	0	0	0	0	4	5	0.8	1.2	0	1	0	0	0	0	1.33218	1.05492	1.05492	0.950271	4.40766	2.68378	7.24708	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.79176	0	0	0	5	0	0.166667	0.358197	4.27667	0	4.27667	0	2.7	0	0	0	3.04	13.0011	1	4.4	0.833333	0	0	0	0	0	0	0	0.2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	5	-0.48	-0.48	0	-0.524	0.01208	-0.475	0.0001	-0.72	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.48	-0.48	-0.475	-0.524	1	1	1	1	1	1	1	1	1	1	0	0	0.666667	5	4	5	1.25	0	0	0	0	0	2.5	5.75	0.2	3	0	0	0	1	0	0	0	0	0	0	1	1	5	5
46196912371	1	0.937748	1	1077815665	阿素二手专卖	二手	【出售】99新超低价果4，4S、5、5C、5S、神器TR350这儿有	<img class="BDE_Image" src="http://imgsrc.baidu.com/forum/pic/item/f02a11dfa9ec8a13689315a6f503918fa	0	0	0	0.693147	0	0	0	0	0	0	1	10	0	0	0	1	1	1	0	0	2.16396	1.69574	1.50479	1.0889	5.84343	15.2099	12.884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.29753	1.15468	0.857143	0	0	0	0	0	0	1	1	5.11919	6.33651e-06	0	0	4.4	0	0	1	4.4	22.5244	4.4	4.4	0	1	5.11919	0	0	0	1	5.11919	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	-1.2	-1.2	0	-1.11	0.0218	-1.11	0.0218	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.23	-1.12	-1.065	-1.032	1	1	1	1	1	1	1	1	1	1	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.2	4	0	0	0	0.2	0.8	0	0	0	0	0	1	1	10	10
